,season,first_name,last_name,position,origin,destination,transfer_date,rating,stars,eligibility
4591,2023,Mike,O'Laughlin,TE,West Virginia,Houston,2022-12-02T22:44:00.000Z,,3.0,Immediate
4592,2023,Immanuel,Hickman,EDGE,East Carolina,,2023-01-13T19:58:00.000Z,,3.0,Immediate
4593,2023,Trey,Sanders,RB,Alabama,TCU,2022-11-22T22:20:00.000Z,0.89,3.0,Immediate
4594,2023,Luke,Kandra,IOL,Louisville,Cincinnati,2022-12-07T17:07:00.000Z,,3.0,Immediate
4595,2023,Mumu,Bin-Wahad,CB,West Virginia,Connecticut,2022-11-14T19:41:00.000Z,,3.0,Immediate
4596,2023,Tyrek,Funderburk,CB,Richmond,Appalachian State,2022-12-09T02:24:00.000Z,,,Immediate
4597,2023,Jireh,Wilson,S,East Carolina,UCF,2022-12-29T17:02:00.000Z,,3.0,Immediate
4598,2023,Demarcus,Griffin,CB,Houston,Louisiana Tech,2022-12-29T14:03:00.000Z,,,Immediate
4599,2023,Jalen,St. John,OT,Arkansas,UNLV,2022-12-19T20:54:00.000Z,,3.0,Immediate
4600,2023,Tyler,Baylor,EDGE,Maryland,,2022-12-01T14:46:00.000Z,,3.0,Immediate
4601,2023,Kyle,Niese,OG,Air Force,,2022-12-05T06:00:00.000Z,,,Immediate
4602,2023,Jason,Gold,DL,Northwestern,,2022-12-07T21:56:00.000Z,,3.0,Immediate
4603,2023,Dion,Wilson,DL,Arizona,New Mexico State,2022-12-12T22:42:00.000Z,,3.0,Immediate
4604,2023,George,Rooks,DL,Michigan,Boston College,2022-12-12T22:26:00.000Z,0.87,3.0,Immediate
4605,2023,Malik,Reed,LB,Arizona,,2022-12-20T17:31:00.000Z,,3.0,Immediate
4606,2023,Phillip,Wilder,OT,Southeast Missouri State,Cincinnati,2022-11-28T20:01:00.000Z,,3.0,Immediate
4607,2023,Mike,Harris,CB,Baylor,,2022-12-29T21:59:00.000Z,,3.0,Immediate
4608,2023,Jaheim,Bell,TE,South Carolina,Florida State,2022-12-06T15:27:00.000Z,0.94,4.0,Immediate
4609,2023,Jahaad,Scales,S,Old Dominion,,2022-12-05T12:57:00.000Z,,3.0,Immediate
4610,2023,Jack,Bech,TE,LSU,TCU,2022-12-06T20:21:00.000Z,0.88,3.0,Immediate
4611,2023,R.J.,Roderick,S,South Carolina,,2022-10-18T18:44:00.000Z,,3.0,Immediate
4612,2023,Saint,McLeod,S,West Virginia,,2022-12-06T21:53:00.000Z,,3.0,Immediate
4613,2023,JD,Coffey,S,Texas,San Diego State,2022-11-29T06:00:00.000Z,,4.0,Immediate
4614,2023,Carlos,Hatcher,EDGE,Tulane,Coastal Carolina,2023-01-05T18:05:00.000Z,,3.0,Immediate
4615,2023,Hayden,Harris,DL,UCLA,Montana,2022-11-30T20:27:00.000Z,,3.0,Immediate
4616,2023,Ozzie,Hoffler,EDGE,Kansas State,,2023-01-16T21:27:00.000Z,,3.0,Immediate
4617,2023,Cedric,Roberts,DL,Oklahoma,,2022-12-06T22:14:00.000Z,,3.0,Immediate
4618,2023,Anthony,Lewis Jr.,WR,Troy,,2022-12-21T14:27:00.000Z,,3.0,Immediate
4619,2023,Ishmael,Ibraheem,CB,Texas,,2023-01-12T15:28:00.000Z,,4.0,Immediate
4620,2023,Denver,Harris,CB,Texas A&M,LSU,2022-12-06T19:08:00.000Z,0.96,4.0,Immediate
4621,2023,Noah,Plack,LB,Delaware,Connecticut,2023-02-01T21:43:00.000Z,,,Immediate
4622,2023,Joe,Fagnano,PRO,Maine,Connecticut,2023-02-01T21:43:00.000Z,,,Immediate
4623,2023,Marcus,Henderson,OT,Arkansas,Memphis,2023-02-01T21:43:00.000Z,,4.0,Immediate
4624,2023,Matt,Lee,OT,UCF,Miami,2023-01-02T18:17:00.000Z,0.91,4.0,Immediate
4625,2023,Ryan,Rivera,TE,Cal Poly,Louisiana Tech,2023-02-01T21:05:00.000Z,,,Immediate
4626,2023,Ty,Keyes,QB,Southern Mississippi,,2023-01-04T22:20:00.000Z,,3.0,Immediate
4627,2023,DJ,Brown,LB,Charlotte,,2023-01-12T18:56:00.000Z,,3.0,Immediate
4628,2023,Alex,Padilla,QB,Iowa,SMU,2022-11-29T16:39:00.000Z,0.85,3.0,Immediate
4629,2023,Coleman,Coco,SDE,Colgate,Rice,2022-11-21T03:33:00.000Z,,,Immediate
4630,2023,Omar,Rogers,S,Elon,East Carolina,2022-12-09T23:07:00.000Z,,3.0,Immediate
4631,2023,Jacari,Carter,WR,Merrimack,Georgia State,2022-11-21T21:47:00.000Z,,,Immediate
4632,2023,Logic,Hudgens,CB,Buffalo,,2022-12-05T18:00:00.000Z,,3.0,Immediate
4633,2023,Marcus,Alexander,IOL,Oklahoma,,2023-01-17T17:41:00.000Z,,3.0,Immediate
4634,2023,Xavier,Hailey,CB,New Mexico,,2022-12-06T20:23:00.000Z,,3.0,Immediate
4635,2023,Rafal,Szymanski,EDGE,Houston,,2022-12-05T21:23:00.000Z,,3.0,Immediate
4636,2023,Jonathan,Flowe,S,Oregon,,2022-12-12T19:09:00.000Z,,4.0,Immediate
4637,2023,Sterling,Berkhalter,WR,North Carolina A&T,Cincinnati,2022-12-22T21:36:00.000Z,0.86,3.0,Immediate
4638,2023,Jack,Henderson,S,Southeastern Louisiana,Minnesota,2022-12-06T17:02:00.000Z,0.89,3.0,Immediate
4639,2023,Imari,Jones,CB,Texas Tech,,2022-12-08T19:26:00.000Z,,3.0,Immediate
4640,2023,Khayri,Banton,LB,Rutgers,,2022-12-05T21:29:00.000Z,,4.0,Immediate
4641,2023,Malachi,Holt-Bennett,WR,Indiana,UAB,2022-12-05T21:26:00.000Z,,3.0,Immediate
4642,2023,Tanner,Arkin,TE,Colorado State,Illinois,2022-12-05T16:00:00.000Z,0.86,3.0,Immediate
4643,2023,Miles,Campbell,TE,Tennessee,North Carolina Central,2022-12-05T15:32:00.000Z,,3.0,Immediate
4644,2023,Zavier,Simpson,WR,Wake Forest,,2022-12-05T15:31:00.000Z,,2.0,Immediate
4645,2023,Cam'Ron,Silmon,S,Jackson State,Colorado,2022-12-19T16:23:00.000Z,0.87,3.0,Immediate
4646,2023,Dan,Sunderman,IOL,Central Missouri State,Eastern Michigan,2023-02-01T22:48:00.000Z,,,Immediate
4647,2023,Braedyn,Locke,QB,Mississippi State,Wisconsin,2023-01-05T18:54:00.000Z,0.88,3.0,Immediate
4648,2023,Darryl,Minor,LB,UTEP,Indiana,2022-12-21T16:17:00.000Z,0.84,3.0,Immediate
4649,2023,Jaron,Willis,EDGE,Ole Miss,South Carolina,2022-12-08T00:55:00.000Z,0.9,4.0,Immediate
4650,2023,Gabe,Jeudy-Lally,CB,BYU,Tennessee,2022-12-28T23:51:00.000Z,0.9,4.0,Immediate
4651,2023,Carl,Richardson,PRO,Northwestern,,2023-02-23T06:00:00.000Z,,3.0,Immediate
4652,2023,Larry,Mounds,OT,Assumption,,2022-12-01T18:37:00.000Z,,,Immediate
4653,2023,Kobe,Pepe,DL,USC,,2022-12-08T05:01:00.000Z,,3.0,Immediate
4654,2023,Marquis,Robinson,DL,Auburn,,2022-12-06T20:13:00.000Z,0.88,3.0,Immediate
4655,2023,Ian,Shewell,DL,New Mexico,Arizona State,2022-12-13T06:00:00.000Z,,3.0,Immediate
4656,2023,Antarrius,Moultrie,LB,Florida Atlantic,,2022-09-14T14:38:00.000Z,,3.0,Immediate
4657,2023,Billy,Wiles,QB,Clemson,Southern Mississippi,2022-12-05T12:13:00.000Z,,3.0,Immediate
4658,2023,Corey,Gammage,WR,Marshall,Memphis,2023-01-18T17:15:00.000Z,,3.0,Immediate
4659,2023,Gabe,Cavazos,OT,Mississippi State,Southern Mississippi,2022-12-07T01:00:00.000Z,,3.0,Immediate
4660,2023,Darius,Boone,RB,Eastern Michigan,,2023-01-12T16:52:00.000Z,,3.0,Immediate
4661,2023,Jacob,Freeman,WR,Georgia State,Alabama State,2022-12-05T10:57:00.000Z,,3.0,Immediate
4662,2023,Jordan,Johnson,WR,UCF,,2022-12-06T21:14:00.000Z,,4.0,Immediate
4663,2023,Darren,Anders,LB,Bowling Green,Bowling Green,2023-01-02T15:46:00.000Z,,,Immediate
4664,2023,Jamari,Thrash,WR,Georgia State,Louisville,2023-01-04T18:14:00.000Z,0.91,4.0,Immediate
4665,2023,Trey,Knox,TE,Arkansas,South Carolina,2022-12-12T20:25:00.000Z,0.92,4.0,Immediate
4666,2023,Willie,Moise,DL,Coastal Carolina,Coastal Carolina,2022-12-09T14:27:00.000Z,,3.0,Immediate
4667,2023,Peter,Costelli,QB,Troy,,2022-12-21T14:21:00.000Z,,4.0,Immediate
4668,2023,Nash,Jones,OT,Incarnate Word,Texas State,2022-12-20T13:25:00.000Z,,,Immediate
4669,2023,Dominic,Morris,CB,Furman,Colorado State,2023-02-01T21:43:00.000Z,,2.0,Immediate
4670,2023,Zavier,Carter,LB,LSU,UNLV,2023-02-01T21:43:00.000Z,,4.0,Immediate
4671,2023,Dario,Longhetto,K,California,Arizona State,2022-11-29T16:39:00.000Z,,,Immediate
4672,2023,Juwan,Mitchell,LB,Tennessee,,2023-01-09T20:14:00.000Z,,3.0,Immediate
4673,2023,Demorie,Tate,CB,Florida State,,2022-12-19T20:01:00.000Z,,4.0,Immediate
4674,2023,Ja'Khi,Green,OT,Maryland,,2022-12-05T15:06:00.000Z,,3.0,Immediate
4675,2023,Jackson,Paradis,RB,Buffalo,UMass,2023-01-09T17:40:00.000Z,,3.0,Immediate
4676,2023,Trey,Lowe III,QB,Southern Mississippi,Liberty,2022-12-21T20:44:00.000Z,,3.0,Immediate
4677,2023,RJ,Adams,IOL,Georgia Tech,Lackawanna College,2023-01-25T20:02:00.000Z,,3.0,Immediate
4678,2023,Zykeivous,Walker,DL,Auburn,Auburn,2022-12-07T14:36:00.000Z,,4.0,Immediate
4679,2023,Marcus,Dumervil,OT,LSU,Maryland,2022-12-13T21:47:00.000Z,0.87,3.0,Immediate
4680,2023,Matai,Mata'afa,DL,Mississippi State,,2022-12-07T21:57:00.000Z,,,Immediate
4681,2023,Justin,Wright,LB,Tulsa,Oklahoma State,2022-11-30T22:20:00.000Z,0.89,3.0,Immediate
4682,2023,Billy,Kemp,WR,Virginia,Nebraska,2022-12-31T00:07:00.000Z,0.89,3.0,Immediate
4683,2023,Carlton,Guidry,WR,Houston,,2022-12-21T15:25:00.000Z,,3.0,Immediate
4684,2023,Taj,Harris,WR,Rutgers,,2022-12-05T16:19:00.000Z,,3.0,Immediate
4685,2023,Khamauri,Rogers,CB,Miami,Mississippi State,2022-12-13T22:11:00.000Z,0.89,3.0,Immediate
4686,2023,Jordan,Anderson,S,Bowling Green,UCLA,2023-01-02T14:03:00.000Z,0.9,4.0,Immediate
4687,2023,Tre'Vez,Johnson,S,Florida,Missouri,2022-12-26T16:42:00.000Z,,3.0,Immediate
4688,2023,Noah,Rauschenberg,K,Baylor,North Texas,2023-01-25T21:11:00.000Z,,2.0,Immediate
4689,2023,Sincere,Brown,WR,South Florida,,2023-01-13T01:24:00.000Z,,3.0,Immediate
4690,2023,Isaiah,Ifanse,RB,Montana State,San José State,2022-12-29T06:00:00.000Z,,3.0,Immediate
4691,2023,Willis,Patrick,IOL,Jackson State,TCU,2022-12-17T15:15:00.000Z,,,Immediate
4692,2023,Nathaniel,Beal III,WR,Virginia,,2022-12-09T06:00:00.000Z,,3.0,TBD
4693,2023,Jay,Butterfield,QB,Oregon,San José State,2022-12-05T15:52:00.000Z,,4.0,Immediate
4694,2023,Carter,Brown,K,Arizona State,Cincinnati,2023-01-06T18:30:00.000Z,,3.0,Immediate
4695,2023,Terry,Roberts,CB,Iowa,Miami,2022-12-06T20:34:00.000Z,0.88,3.0,Immediate
4696,2023,Moon,Ashby,LB,Washington State,,2023-01-07T07:30:00.000Z,,3.0,Immediate
4697,2023,Jalen,Harrell,S,Miami,UMass,2022-12-05T16:21:00.000Z,,4.0,Immediate
4698,2023,Dominique,Anthony,QB,Old Dominion,,2022-12-24T02:32:00.000Z,,3.0,Immediate
4699,2023,Drew,Moss,IOL,Lamar,Colorado State,2023-02-01T21:43:00.000Z,,,Immediate
4700,2023,Jacob,Bodden,IOL,Liberty,,2022-12-06T21:17:00.000Z,,2.0,Immediate
4701,2023,Juan,Powell,CB,East Carolina,,2023-01-06T20:38:00.000Z,0.88,3.0,Immediate
4702,2023,Omarion,Hammond,DL,Georgia State,,2022-12-06T21:37:00.000Z,,3.0,Immediate
4703,2023,Jaylin,Lane,WR,Middle Tennessee,Virginia Tech,2023-01-06T20:42:00.000Z,0.88,3.0,Immediate
4704,2023,Lem,Watley-Neely,CB,Indiana,Kent State,2022-12-05T21:24:00.000Z,,3.0,Immediate
4705,2023,Daniel,Robledo,EDGE,Missouri,,2023-01-11T21:25:00.000Z,,3.0,Immediate
4706,2023,Oliver,Jervis,IOL,Monmouth,Colorado State,2023-02-01T21:43:00.000Z,,,Immediate
4707,2023,Shakhi,Carson,RB,Kent State,Stony Brook,2022-11-28T19:16:00.000Z,,3.0,Immediate
4708,2023,Micah,Mazzccua,IOL,Baylor,Florida,2022-12-19T00:43:00.000Z,0.9,4.0,Immediate
4709,2023,Quentel,Jones,DL,Kentucky,,2022-12-06T15:30:00.000Z,,3.0,Immediate
4710,2023,Craig,Burt,WR,Western Kentucky,,2022-10-31T19:59:00.000Z,0.81,3.0,Immediate
4711,2023,Tyre,Shelton,WR,Miami (OH),Louisiana Tech,2022-12-05T21:02:00.000Z,,2.0,Immediate
4712,2023,Cale,Sanders,CB,Fresno State,SMU,2022-12-08T17:59:00.000Z,0.87,3.0,Immediate
4713,2023,Kai,Millner,QB,California,Northern Arizona,2022-12-21T06:00:00.000Z,,4.0,Immediate
4714,2023,Logan,Fano,EDGE,BYU,Utah,2022-12-06T01:48:00.000Z,0.9,4.0,Immediate
4715,2023,Logan,Brown,OT,Wisconsin,Kansas,2022-10-13T02:35:00.000Z,0.88,3.0,Immediate
4716,2023,Trent,Whittemore,WR,Florida,UCF,2022-11-16T16:37:00.000Z,,3.0,Immediate
4717,2023,Brylan,Noonan,LS,Wagner,Temple,2023-02-01T21:43:00.000Z,,,Immediate
4718,2023,Tommy,Varhall,OT,Maryland,,2022-12-05T15:28:00.000Z,,,Immediate
4719,2023,Jordan,Domineck,EDGE,Arkansas,Colorado,2023-01-02T20:32:00.000Z,,3.0,Immediate
4720,2023,Chris,Street,RB,California,,2022-12-05T19:56:00.000Z,,3.0,Immediate
4721,2023,Jeremiah,Wilson,CB,Syracuse,Syracuse,2022-12-12T17:56:00.000Z,,3.0,Immediate
4722,2023,Eriq,Gilyard,LB,Kansas,Connecticut,2022-11-30T15:08:00.000Z,,3.0,Immediate
4723,2023,Chris,Bradberry,OT,Indiana,,2023-01-18T06:00:00.000Z,,,Immediate
4724,2023,John Paul,Flores,OT,Virginia,Louisville,2022-12-12T15:05:00.000Z,0.87,3.0,Immediate
4725,2023,Walker,Howard,QB,LSU,Ole Miss,2023-01-13T19:00:00.000Z,0.92,4.0,Immediate
4726,2023,Trezmen,Marshall,LB,Georgia,Alabama,2023-01-13T18:52:00.000Z,0.91,4.0,Immediate
4727,2023,Adrian,Shepherd,S,Washington State,Stephen F. Austin,2022-12-05T15:42:00.000Z,,3.0,Immediate
4728,2023,Carson,Casteel,ILB,Michigan State,,2022-12-13T18:40:00.000Z,,3.0,Immediate
4729,2023,Kiyaunta,Goodwin,OT,Kentucky,Florida,2022-12-16T21:38:00.000Z,0.91,4.0,Immediate
4730,2023,John,Saunders,CB,Miami (OH),Ole Miss,2022-12-05T22:13:00.000Z,0.91,4.0,Immediate
4731,2023,Deuce,Palmer,LB,SMU,,2022-12-30T15:53:00.000Z,,3.0,Immediate
4732,2023,Christian,Rorie,DL,Duke,,2023-01-12T14:36:00.000Z,,3.0,Immediate
4733,2023,Duce,Chestnut,CB,Syracuse,LSU,2022-12-13T22:28:00.000Z,0.91,4.0,Immediate
4734,2023,Matt,Sykes,WR,UCLA,Rice,2023-01-11T01:13:00.000Z,,3.0,Immediate
4735,2023,Kirmari,Gainous,EDGE,Kansas State,,2022-08-24T17:25:00.000Z,,3.0,Immediate
4736,2023,Mark,Pope,WR,Jackson State,UMass,2022-12-05T18:29:00.000Z,,4.0,Immediate
4737,2023,David,Nwaogwugwu,OT,Rutgers,,2022-12-16T17:09:00.000Z,,3.0,Immediate
4738,2023,Tony,Grimes,WR,Akron,,2023-01-11T23:33:00.000Z,,,Immediate
4739,2023,Justin,Kirkland,DL,Utah Tech,Oklahoma State,2022-12-05T21:36:00.000Z,0.88,3.0,Immediate
4740,2023,Theron,Stroops,CB,Houston,,2023-01-02T23:24:00.000Z,,3.0,Immediate
4741,2023,Latrell,Neville,WR,North Texas,,2023-01-02T16:00:00.000Z,,3.0,Immediate
4742,2023,Walter,Reynolds,S,Holy Cross,Ohio,2022-12-13T06:00:00.000Z,,,Immediate
4743,2023,Demetrius,Knight,LB,Georgia Tech,,2022-10-07T13:44:00.000Z,,3.0,Immediate
4744,2023,Anthony,Lucas,DL,Texas A&M,USC,2023-01-04T17:52:00.000Z,0.92,4.0,Immediate
4745,2023,Chandler,Rogers,QB,Louisiana Monroe,North Texas,2022-11-29T19:42:00.000Z,,,Immediate
4746,2023,Philip,Blidi,DL,Texas Tech,Indiana,2022-12-14T19:07:00.000Z,0.88,3.0,Immediate
4747,2023,John,Ferlmann,LS,Arizona State,Ohio State,2022-12-05T17:04:00.000Z,,,Immediate
4748,2023,Drake,Metcalf,IOL,Stanford,UCF,2022-12-01T20:07:00.000Z,,3.0,Immediate
4749,2023,Bobby,Salla,S,Temple,Florida International,2022-12-12T15:10:00.000Z,,,Immediate
4750,2023,Jadon,Thompson,WR,Cincinnati,Louisville,2022-12-07T17:59:00.000Z,0.87,3.0,Immediate
4751,2023,Steven,McBride,WR,Kansas,Hawai'i,2022-12-05T15:56:00.000Z,,3.0,Immediate
4752,2023,Omar,Speights,LB,Oregon State,LSU,2023-01-13T00:04:00.000Z,0.9,4.0,Immediate
4753,2023,Samuela,Tuihalamaka,DL,Oklahoma State,San Diego State,2023-01-04T15:44:00.000Z,,3.0,Immediate
4754,2023,Phillip,Paea,IOL,Utah State,,2023-01-18T06:00:00.000Z,,3.0,Immediate
4755,2023,Daniel,Heimuli,LB,Washington,Arizona,2023-01-02T20:07:00.000Z,0.86,3.0,Immediate
4756,2023,Kevonte,Henry,EDGE,Oklahoma,,2022-12-07T18:02:00.000Z,,4.0,Immediate
4757,2023,Ben,Scott,OT,Arizona State,Nebraska,2022-12-08T18:05:00.000Z,0.88,3.0,Immediate
4758,2023,William,Haskell,QB,San Diego State,,2022-12-06T06:00:00.000Z,,3.0,Immediate
4759,2023,Hamilton,Hall,OT,Ole Miss,Arkansas State,2022-12-07T19:41:00.000Z,,3.0,Immediate
4760,2023,Keshawn,Washington,S,Miami,,2022-12-05T11:45:00.000Z,,3.0,Immediate
4761,2023,Kevin,Coleman,WR,Jackson State,Louisville,2022-12-19T21:26:00.000Z,0.88,3.0,Immediate
4762,2023,Lorando,Johnson,CB,Baylor,Arkansas,2023-01-02T23:20:00.000Z,0.89,3.0,Immediate
4763,2023,Devin,Price,WR,Texas A&M,Appalachian State,2022-12-11T05:14:00.000Z,,3.0,Immediate
4764,2023,Mario,Wilbourn,LB,Southern Mississippi,,2022-12-07T22:33:00.000Z,,3.0,Immediate
4765,2023,Kavosiey,Smoke,RB,Kentucky,Colorado,2022-12-01T14:41:00.000Z,0.87,3.0,Immediate
4766,2023,Rusty,Feth,OG,Miami (OH),Iowa,2023-01-24T01:42:00.000Z,0.87,3.0,Immediate
4767,2023,Deandrae,McCray,WR,Austin Peay,Texas Tech,2022-11-30T14:02:00.000Z,0.89,3.0,Immediate
4768,2023,Malik,Langham,DL,Vanderbilt,,2022-12-10T20:45:00.000Z,,4.0,Immediate
4769,2023,Nick,Mardner,WR,Cincinnati,Auburn,2022-12-07T22:06:00.000Z,0.89,3.0,Immediate
4770,2023,Challen,Faamatau,RB,Maryland,,2022-12-07T14:38:00.000Z,,,Immediate
4771,2023,Arland,Bruce IV,WR,Iowa,Oklahoma State,2022-12-05T14:18:00.000Z,0.9,4.0,Immediate
4772,2023,JP,Murphy,TE,San Diego State,Eastern Washington,2022-12-07T06:00:00.000Z,,3.0,Immediate
4773,2023,Jack,Murphy,OT,Marshall,Appalachian State,2022-12-23T20:39:00.000Z,,,Immediate
4774,2023,Gottlieb,Ayedze,OT,Frostburg State,Maryland,2022-12-06T04:55:00.000Z,0.9,4.0,Immediate
4775,2023,Ronald,Gaines III,LS,Temple,Florida A&M,2023-01-20T14:38:00.000Z,,,Immediate
4776,2023,Tyrin,Woodby,CB,West Virginia,,2022-12-08T20:55:00.000Z,,3.0,Immediate
4777,2023,Moliki,Matavao,TE,Oregon,UCLA,2022-12-12T19:04:00.000Z,0.89,3.0,Immediate
4778,2023,MarShawn,Lloyd,RB,South Carolina,USC,2022-12-12T18:38:00.000Z,0.92,4.0,Immediate
4779,2023,Brian,Balom,S,Miami,Miami,2022-12-08T22:16:00.000Z,,3.0,Immediate
4780,2023,Kenney,Solomon,CB,Tulsa,Tulsa,2022-11-30T22:24:00.000Z,,3.0,Immediate
4781,2023,Davis,Brin,QB,Tulsa,Georgia Southern,2022-11-28T16:46:00.000Z,,3.0,Immediate
4782,2023,Drake,Nugent,IOL,Stanford,Michigan,2022-12-02T20:13:00.000Z,0.9,4.0,Immediate
4783,2023,Justin,Prince,S,UTEP,,2022-11-16T23:54:00.000Z,,2.0,Immediate
4784,2023,Drake,Martinez,WR,Colorado State,,2022-12-05T16:03:00.000Z,,3.0,Immediate
4785,2023,Jalen,Catalon,S,Arkansas,Texas,2022-12-16T22:06:00.000Z,0.9,4.0,Immediate
4786,2023,Spencer,Holstege,IOL,Purdue,UCLA,2022-12-05T16:51:00.000Z,0.88,3.0,Immediate
4787,2023,Javon,Ivory,WR,Memphis,South Alabama,2022-12-29T20:49:00.000Z,0.87,3.0,Immediate
4788,2023,Landon,Parker,WR,Wofford,Troy,2023-02-01T22:21:00.000Z,,,Immediate
4789,2023,Jalen,Daniels,QB,South Carolina,,2022-12-29T14:02:00.000Z,,,Immediate
4790,2023,Antawn,Lewis,OT,South Alabama,,2022-11-17T19:24:00.000Z,,2.0,Immediate
4791,2023,Luke,Slusher,OT,Western Kentucky,,2022-12-06T19:04:00.000Z,,3.0,Immediate
4792,2023,Balansama,Kamara,EDGE,Temple,,2023-01-18T00:52:00.000Z,,3.0,Immediate
4793,2023,Gage,Keys,DL,Minnesota,Kansas,2022-12-05T15:42:00.000Z,0.86,3.0,Immediate
4794,2023,RJ,Martinez,QB,Northern Arizona,Baylor,2022-11-29T06:00:00.000Z,0.85,3.0,Immediate
4795,2023,Dante,Walker,EDGE,Western Kentucky,,2022-12-12T14:20:00.000Z,,3.0,Immediate
4796,2023,Lideatrick,Griffin,WR,Mississippi State,Mississippi State,2023-01-13T22:49:00.000Z,,4.0,Immediate
4797,2023,Tyden,Ferris,IOL,Central Michigan,Georgia State,2022-12-01T14:46:00.000Z,,2.0,Immediate
4798,2023,Storm,Duck,CB,North Carolina,Penn State,2022-12-07T23:51:00.000Z,0.9,4.0,Immediate
4799,2023,Cade,McNamara,QB,Michigan,Iowa,2022-11-28T17:37:00.000Z,0.88,3.0,Immediate
4800,2023,Trajan,Jeffcoat,EDGE,Missouri,Arkansas,2023-01-09T06:00:00.000Z,0.88,3.0,Immediate
4801,2023,Lucas,Prendergast,WR,Nevada,,2023-01-12T06:00:00.000Z,,,Immediate
4802,2023,Bill,Norton,DL,Georgia,Arizona,2022-12-07T16:06:00.000Z,0.88,3.0,Immediate
4803,2023,Keeyon,Stewart,CB,TCU,,2023-01-16T14:18:00.000Z,,3.0,Immediate
4804,2023,Brevin,Randle,LB,Stephen F. Austin,Louisiana Tech,2023-02-01T21:10:00.000Z,,,Immediate
4805,2023,Jabbar,Muhammad,CB,Oklahoma State,Washington,2022-12-15T20:23:00.000Z,0.9,4.0,Immediate
4806,2023,C.J.,Williams,WR,USC,Wisconsin,2023-01-05T22:07:00.000Z,0.9,4.0,Immediate
4807,2023,Joe,Moore,EDGE,Arizona State,Washington,2022-12-05T16:26:00.000Z,0.87,3.0,Immediate
4808,2023,Kyle,Williams,WR,UNLV,Washington State,2022-12-07T00:50:00.000Z,0.88,3.0,Immediate
4809,2023,Derrik,Allen,S,Georgia Tech,North Carolina,2022-12-09T18:02:00.000Z,0.89,3.0,Immediate
4810,2023,Christopher,Keys,CB,Indiana,Mississippi State,2022-12-05T21:03:00.000Z,0.86,3.0,Immediate
4811,2023,Cole,Rusk,TE,Eastern Michigan,,2022-12-05T20:03:00.000Z,,3.0,Immediate
4812,2023,Hutson,Lillibridge,IOL,Tulane,,2023-01-03T22:00:00.000Z,,3.0,Immediate
4813,2023,Elijah,Collins,RB,Michigan State,Oklahoma State,2023-01-04T18:20:00.000Z,0.87,3.0,Immediate
4814,2023,Keyshawn,Helton,WR,Florida State,Cincinnati,2022-12-07T19:21:00.000Z,0.85,3.0,Immediate
4815,2023,Kamonte,Grimes,WR,Nebraska,Northern Iowa,2022-12-02T22:42:00.000Z,,3.0,Immediate
4816,2023,Vincent,Davis,RB,Pittsburgh,UNLV,2023-01-11T15:23:00.000Z,,3.0,Immediate
4817,2023,Ron,Hardge III,CB,Oregon State,Colorado State,2022-10-31T19:54:00.000Z,,3.0,Immediate
4818,2023,Kaleb,Ford-Dement,CB,Washington State,Texas State,2022-10-27T15:53:00.000Z,,2.0,Immediate
4819,2023,Bralon,Brown,WR,Ole Miss,,2022-12-13T21:12:00.000Z,,4.0,Immediate
4820,2023,Quinton,Cooley,RB,Wake Forest,Liberty,2022-12-10T20:43:00.000Z,,3.0,Immediate
4821,2023,Andrew,Volmar,CB,Florida International,Louisiana Monroe,2022-12-05T21:22:00.000Z,,3.0,Immediate
4822,2023,Francisco,Mauigoa,LB,Washington State,Miami,2022-12-07T15:53:00.000Z,0.92,4.0,Immediate
4823,2023,Cameron,Gillentine,QB,Ball State,,2022-12-01T14:42:00.000Z,,,Immediate
4824,2023,Jason,Maitre,S,Boston College,Wisconsin,2022-12-02T15:30:00.000Z,0.87,3.0,Immediate
4825,2023,Mikhari,Sibblis,DL,Lehigh,Ball State,2022-11-28T22:23:00.000Z,,,Immediate
4826,2023,Xavier,Williams,WR,Utah State,,2022-12-09T18:20:00.000Z,,4.0,Immediate
4827,2023,David,Reese,LB,Florida,California,2022-12-07T14:16:00.000Z,0.85,3.0,Immediate
4828,2023,Michael,Alaimo,QB,Purdue,,2023-01-10T16:03:00.000Z,,4.0,Immediate
4829,2023,Ethan,Miner,IOL,Arkansas State,North Texas,2023-01-10T15:48:00.000Z,,2.0,Immediate
4830,2023,Caden,Prieskorn,TE,Memphis,Ole Miss,2022-12-29T18:24:00.000Z,0.9,4.0,Immediate
4831,2023,Reid,Dedman,LB,Georgia Southern,,2023-01-09T06:00:00.000Z,,,Immediate
4832,2023,Austin,Keys,LB,Ole Miss,Auburn,2023-01-06T19:33:00.000Z,0.88,3.0,Immediate
4833,2023,Davion,Woolen,WR,Oklahoma,,2022-12-06T19:22:00.000Z,,,Immediate
4834,2023,Colby,Bowman,WR,Stanford,Utah State,2022-12-21T22:36:00.000Z,,4.0,Immediate
4835,2023,Brendon,Lewis,QB,Colorado,Nevada,2022-10-18T15:35:00.000Z,0.87,3.0,Immediate
4836,2023,Adonai,Mitchell,WR,Georgia,Texas,2023-01-18T23:50:00.000Z,0.93,4.0,Immediate
4837,2023,Stephan,Bracey,WR,Wisconsin,Central Michigan,2022-10-18T13:26:00.000Z,,3.0,Immediate
4838,2023,Kaleb,Smith,WR,Virginia Tech,Notre Dame,2022-12-05T16:03:00.000Z,0.91,4.0,Immediate
